id,group
1029322,B
1029334,B
1029365,B
1029376,A
1029384,A
1029389,A
1029412,B
1029479,A
1029583,A
1029642,B
1029669,B
1029722,B
1029820,B
1029878,B
1029884,A
1029926,B
1029931,B
1029938,A
1029948,A
1029950,A
1029964,A
1029977,B
1030222,A
1030233,A
1030319,B
1030328,B
1030370,B
1030413,B
1030430,A
1030440,B
1030459,A
1030481,A
1030526,A
1030680,A
1030709,B
1030771,B
1030772,B
1030978,A
1030985,B
1030991,B
1030996,A
1031002,B
1031008,A
1031016,A
1031019,B
1031033,B
1031037,A
1031155,B
1031157,B
1031166,B
1031171,A
1031173,A
1031174,A
1031188,B
1031200,A
1031211,A
1031223,A
1031236,B
1031247,B
1031250,B
1031280,A
1031445,A
1031465,B
1031472,B
1031524,B
1031528,B
1031534,B
1031538,B
1031701,B
1031708,B
1031717,A
1031718,A
1031721,B
1031830,A
1031935,B
1031953,A
1031966,A
1031975,A
1032000,A
1032001,A
1032013,A
1032047,B
1032048,A
1032065,A
1032070,A
1032071,B
1032087,B
1032119,B
1032130,A
1032132,A
1032136,B
1032175,B
1032178,A
1032202,A
1032203,A
1032212,A
1032213,B
1032216,B
1032219,A
1032222,A
1032224,B
1032233,B
1032238,B
1032256,A
1032263,B
1032268,A
1032274,A
1032281,A
1032332,B
1032337,A
1032351,B
1032381,A
1032522,A
1032523,A
1032527,A
1032583,A
1032590,A
1032592,A
1032618,A
1032650,B
1032670,A
1032756,B
1032808,B
1032843,A
1032873,B
1032884,B
1032886,A
1032897,B
1032899,B
1032907,B
1032915,B
1032922,A
1032931,A
1032941,B
1032942,B
1032944,B
1032949,B
1033201,A
1033211,A
1033230,B
1033326,B
1033337,B
1033609,B
1033629,A
1033669,B
1033672,B
1033741,B
1033769,A
1033777,A
1033781,B
1033782,A
1033790,B
1033794,A
1033802,A
1033831,B
1033846,A
1033904,B
1033945,A
1033952,B
1033970,A
1034011,A
1034047,B
1034100,B
1034136,A
1034208,B
1034218,B
1034233,B
1034291,B
1034357,A
1034413,A
1034438,A
1034470,B
1034508,A
1034514,A
1034547,A
1034574,A
1034584,B
1034586,B
1034614,B
1034615,B
1034621,B
1034634,B
1034642,A
1034657,A
1034664,A
1034675,A
1034676,B
1034697,B
1034698,A
1034728,B
1034730,B
1034761,A
1034833,B
1034834,B
1034837,B
1034839,B
1034844,A
1034847,A
1034901,A
1034950,B
1035257,A
1035265,A
1035294,B
1035334,B
1035357,B
1035365,A
1035437,A
1035455,A
1035512,B
1035514,A
1035527,B
1035535,B
1035552,A
1035555,A
1035647,B
1035708,B
1035729,B
1035792,A
1035878,A
1035887,B
1035936,B
1035942,A
1035976,B
1035985,B
1035990,A
1035993,B
1036005,A
1036018,B
1036023,B
1036044,A
1036046,B
1036049,B
1036058,B
1036063,A
1036065,B
1036066,B
1036082,B
1036085,B
1036096,A
1036117,A
1036122,B
1036131,A
1036174,B
1036177,B
1036186,A
1036187,B
1036194,A
1036196,B
1036226,A
1036243,A
1036245,A
1036285,B
1036311,A
1036314,A
1036328,A
1036339,A
1036354,B
1036358,A
1036375,B
1036379,B
1036479,B
1036495,A
1036501,B
1036504,A
1036507,B
1036509,B
1036604,B
1036617,B
1036661,B
1036682,B
1036695,A
1036696,A
1036700,A
1036860,A
1036874,B
1036885,B
1036908,A
1036917,B
1036941,A
1036943,B
1036946,B
1036948,B
1037076,B
1037096,A
1037119,B
1037143,A
1037232,A
1037236,B
1037255,A
1037278,B
1037292,B
1037294,A
1037315,B
1037318,A
1037342,B
1037347,B
1037391,A
1037455,A
1037472,A
1037473,B
1037491,A
1037505,A
1037538,B
1037703,B
1037711,B
1037729,B
1037733,B
1037762,B
1037789,A
1037804,B
1037817,A
1037893,A
1037943,B
1038157,A
1038214,B
1038304,A
1038315,A
1038333,B
1038358,B
1038400,B
1038488,B
1038498,A
1038518,B
1038524,A
1038543,B
1038564,A
1038584,B
1038593,B
1038607,A
1038681,B
1038692,A
1038694,A
1038710,B
1038719,A
1038755,A
1038760,B
1038807,B
1038818,A
1038962,B
1038967,B
1038983,B
1039031,B
1039110,B
1039111,B
1039113,A
1039123,A
1039131,B
1039141,B
1039339,B
1039349,A
1039353,A
1039361,B
1039364,B
1039381,B
1039393,B
1039457,A
1039471,B
1039477,B
1039530,A
1039535,A
1039658,B
1039707,B
1039953,A
1039962,A
1039980,A
1039981,A
1040013,B
1040077,B
1040092,B
1040097,B
1040144,A
1040228,A
1040267,A
1040278,A
1040297,A
1040364,B
1040392,B
1040434,B
1040437,B
1040441,B
1040445,B
1040448,A
1040455,B
1040468,A
1040500,A
1040507,A
1040518,B
1040521,B
1040548,B
1040551,B
1040553,B
1040591,B
1040599,B
1040601,B
1040605,A
1040617,A
1040775,B
1040819,A
1040821,B
1040824,B
1040862,B
1040865,A
1040882,B
1040894,A
1040933,B
1040952,B
1040963,B
1040970,B
1040978,A
1040997,B
1041000,A
1041005,A
1041006,A
1041051,B
1041063,A
1041082,A
1041110,B
1041285,B
1041288,A
1041299,B
1041342,B
1041351,A
1041381,B
1041399,B
1041414,B
1041417,A
1041421,B
1041426,A
1041493,B
1041500,A
1041508,A
1041517,A
1041521,B
1041541,A
1041559,A
1041598,A
1041603,B
1041611,A
1041639,B
1041667,A
1041672,A
1041696,B
1041765,B
1041782,A
1041793,A
1041827,A
1041828,B
1041841,A
1041846,B
1041855,A
1041863,A
1041875,A
1041891,B
1041894,B
1041898,A
1041903,B
1041916,A
1041954,B
1041984,B
1042003,A
1042035,B
1042087,B
1042148,A
1042151,B
1042157,A
1042193,B
1042211,A
1042226,B
1042248,A
1042252,A
1042288,A
1042383,A
1042434,B
1042467,A
1042486,B
1042491,A
1042509,B
1042582,B
1042583,B
1042591,B
1042594,B
1042609,B
1042612,A
1042620,B
1042798,B
1042925,A
1042970,B
1042980,A
1043005,B
1043013,A
1043096,B
1043128,B
1043194,B
1043199,B
1043238,B
1043261,A
1043458,A
1043468,A
1043512,A
1043515,A
1043526,B
1043546,B
1043552,B
1043558,A
1043611,A
1043612,B
1043614,A
1043711,A
1043716,A
1043720,A
1043727,A
1043736,A
1043753,A
1043764,B
1043790,A
1043792,A
1043832,B
1043849,B
1043865,A
1043873,B
1043874,A
1043876,A
1043915,B
1043916,B
1043942,A
1043955,B
1043973,B
1043975,A
1043980,A
1044016,A
1044028,B
1044080,A
1044087,B
1044115,A
1044118,A
1044131,B
1044134,B
1044139,A
1044148,A
1044156,B
1044161,A
1044166,A
1044174,B
1044185,B
1044222,A
1044262,B
1044284,B
1044285,A
1044287,B
1044326,A
1044330,A
1044333,A
1044336,A
1044345,B
1044350,A
1044422,B
1044424,A
1044498,A
1044504,B
1044557,B
1044559,B
1044583,B
1044588,A
1044597,B
1044602,A
1044609,B
1044624,B
1044629,A
1044655,A
1044710,B
1044720,B
1044772,A
1044783,B
1044870,B
1044881,A
1044905,A
1044916,B
1044927,A
1044932,A
1044934,B
1045039,B
1045124,B
1045136,A
1045165,B
1045179,B
1045211,A
1045284,B
1045294,B
1045323,B
1045326,B
1045336,A
1045407,B
1045412,B
1045416,B
1045447,B
1045458,A
1045464,A
1045506,A
1045510,B
1045583,A
1045601,B
1045604,A
1045656,A
1045665,A
1045679,B
1045746,B
1045778,B
1045790,B
1045841,A
1045857,A
1045897,B
1045935,B
1045946,A
1045962,B
1046196,A
1046257,A
1046268,A
1046322,B
1046360,A
1046362,A
1046369,A
1046513,A
1046632,B
1046647,A
1046970,A
1046982,B
1046987,A
1046988,A
1047006,A
1047101,B
1047210,B
1047219,A
1047229,B
1047348,B
1047469,B
1047485,A
1047488,A
1047497,B
1047512,B
1047514,B
1047517,A
1047526,A
1047583,B
1047593,B
1047607,A
1047624,A
1047638,A
1047639,B
1047643,B
1047674,B
1047708,B
1047736,A
1047789,B
1047995,B
1048049,B
1048050,B
1048070,A
1048073,B
1048328,B
1048343,B
1048344,A
1048414,B
1048415,A
1048421,A
1048446,A
1048481,B
1048505,A
1048511,A
1048512,B
1048522,B
1048527,B
1048529,A
1048531,B
1048537,A
1048539,A
1048543,A
1048545,B
1048551,A
1048556,A
1048562,A
1048577,A
1048580,B
1048596,B
1048601,A
1048608,A
1048630,A
1048660,B
1048670,A
1048672,A
1048744,B
1048760,A
1048770,A
1048836,A
1049032,A
1049104,B
1049203,B
1049237,A
1049257,A
1049347,B
1049440,B
1049501,A
1049541,B
1049554,A
1049557,B
1049660,B
1049710,B
1049960,A
1050007,A
1050042,B
1050128,B
1050207,B
1050275,A
1050339,B
1050359,B
1050370,A
1050477,A
1050480,A
1050486,B
1050513,B
1050519,B
1050550,A
1050556,B
1050580,B
1050594,A
1050595,A
1050596,A
1050663,B
1050692,A
1050749,A
1050812,A
1050822,B
1050825,A
1050827,A
1050828,A
1050831,A
1050835,A
1050845,B
1050848,B
1050912,B
1050965,B
1050997,A
1051007,B
1051025,A
1051031,A
1051039,B
1051057,B
1051073,B
1051110,B
1051111,B
1051119,B
1051125,B
1051132,B
1051215,A
1051218,A
1051228,B
1051235,A
1051241,A
1051243,A
1051254,A
1051260,B
1051265,B
1051289,B
1051307,B
1051322,B
1051341,B
1051346,B
1051355,A
1051386,A
1051391,A
1051396,B
1051416,B
1051418,B
1051434,B
1051436,A
1051458,A
1051460,B
1051463,A
1051490,B
1051496,B
1051507,B
1051510,A
1051651,B
1051694,B
1051702,B
1051860,B
1051897,B
1051917,A
1051939,B
1052039,B
1052102,A
1052125,A
1052130,A
1052136,B
1052167,A
1052180,A
1052191,B
1052196,B
1052197,A
1052223,A
1052244,A
1052247,A
1052255,A
1052294,B
1052306,B
1052309,B
1052317,A
1052329,B
1052409,B
1052432,A
1052468,A
1052526,B
1052623,B
1052713,A
1052789,B
1052797,B
1052808,B
1052846,A
1052862,B
1052912,A
1052916,B
1052926,B
1053052,A
1053059,B
1053081,A
1053182,B
1053202,A
1053206,B
1053221,A
1053284,B
1053285,B
1053307,B
1053309,A
1053499,B
1053525,A
1053526,B
1053531,B
1053540,B
1053544,B
1053548,A
1053555,B
1053567,A
1053569,B
1053579,B
1053646,B
1053699,B
1053747,A
1053831,B
1054084,A
1054085,B
1054192,B
1054199,A
1054252,A
1054253,A
1054254,B
1054255,A
1054294,B
1054323,B
1054393,A
1054410,A
1054467,B
1054493,A
1054534,B
1054571,A
1054594,A
1054595,B
1054609,A
1054636,B
1054687,B
1054914,A
1054972,A
1055013,A
1055016,A
1055089,B
1055090,B
1055135,A
1055355,A
1055378,A
1055384,A
1055618,B
1055624,B
1055697,A
1055733,A
1055751,B
1055764,A
1055794,B
1055810,A
1055894,B
1055904,B
1055906,A
1055907,B
1055909,B
1055913,A
1055923,A
1055928,B
1055939,B
1055941,B
1055942,B
1055944,B
1055946,B
1055950,B
1055951,A
1055957,B
1055959,A
1055976,A
1056010,B
1056027,A
1056032,A
1056062,A
1056081,B
1056093,B
1056123,B
1056136,B
1056161,A
1056207,A
1056221,A
1056265,A
1056310,A
1056323,A
1056326,A
1056333,B
1056336,B
1056337,B
1056341,B
1056354,A
1056369,B
1056416,A
1056424,B
1056434,B
1056468,B
1056469,B
1056474,B
1056503,B
1056507,A
1056514,B
1056517,A
1056520,B
1056524,A
1056540,A
1056542,B
1056589,A
1056596,B
1056621,A
1056624,B
1056626,B
1056628,B
1056636,A
1056645,A
1056747,B
1056752,A
1056811,A
1057088,B
1057094,A
1057105,A
1057118,A
1057124,A
1057200,B
1057202,A
1057224,B
1057268,A
1057321,A
1057323,B
1057330,A
1057341,B
1057356,B
1057397,A
1057401,B
1057438,A
1057494,A
1057498,A
1057501,B
1057511,A
1057631,B
1057692,B
1057908,A
1057918,A
1057924,B
1057925,B
1057926,A
1057933,B
1057945,A
1058011,B
1058085,B
1058092,B
1058267,B
1058369,B
1058555,B
1058571,B
1058579,A
1058609,B
1058634,A
1058788,A
1058806,A
1058813,A
1058873,A
1058897,B
1059045,A
1059104,B
1059113,A
1059124,A
1059128,A
1059157,A
1059189,B
1059200,B
1059279,A
1059286,A
1059288,B
1059289,A
1059292,A
1059305,B
1059332,A
1059333,B
1059369,B
1059423,A
1059440,A
1059466,B
1059469,A
1059486,B
1059520,B
1059543,A
1059552,B
1059563,A
1059569,A
1059582,B
1059609,B
1059631,B
1059655,A
1059660,B
1059667,A
1059679,B
1059726,B
1059746,B
1059762,B
1059763,B
1059785,B
1059796,B
1059799,B
1059808,B
1059811,B
1059831,B
1059864,A
1059876,A
1059879,B
1059890,A
1059894,B
1059905,A
1059913,A
1059977,B
1059982,B
1060067,A
1060106,B
1060130,B
1060131,A
1060141,A
1060149,A
1060161,A
1060164,A
1060217,A
1060243,A
1060304,B
1060307,B
1060314,B
1060317,A
1060323,B
1060389,B
1060423,B
1060427,B
1060431,B
1060462,B
1060511,B
1060529,A
1060575,A
1060585,A
1060611,A
1060645,A
1060700,B
1060709,A
1060722,B
1060732,B
1060779,A
1060788,A
1060848,A
1060869,B
1060873,B
1060877,A
1060887,B
1060900,B
1060907,A
1060915,B
1060918,B
1060928,A
1060944,B
1060953,A
1060985,A
1060990,A
1060992,B
1060999,B
1061002,A
1061009,A
1061020,A
1061068,B
1061081,A
1061087,B
1061111,B
1061139,B
1061152,A
1061191,A
1061209,A
1061243,B
1061270,B
1061276,B
1061291,A
1061371,B
1061416,A
1061440,A
1061480,B
1061488,A
1061508,B
1061512,B
1061514,B
1061520,A
1061529,A
1061532,A
1061538,A
1061547,B
1061699,B
1061762,A
1061766,B
1061768,B
1061797,A
1061851,A
1061859,A
1061866,B
1061875,B
1061895,B
1061977,A
1061978,B
1062010,A
1062017,B
1062161,B
1062213,A
1062244,B
1062323,B
1062352,B
1062500,A
1062738,A
1062751,B
1062753,B
1062757,A
1062767,B
1062774,A
1062783,B
1062803,A
1062912,A
1062989,A
1063103,A
1063197,B
1063223,B
1063271,A
1063280,A
1063307,B
1063339,A
1063360,B
1063479,B
1063561,B
1063590,B
1063602,A
1063862,B
1063869,B
1063924,A
1063927,B
1063932,B
1063934,A
1063937,A
1063949,B
1063959,A
1063968,A
1063989,A
1063998,A
1064069,A
1064135,B
1064156,A
1064165,B
1064223,A
1064230,A
1064461,A
1064462,A
1064478,A
1064516,B
1064545,B
1064583,A
1064634,A
1064637,A
1064639,B
1064640,B
1064781,A
1064793,A
1064830,B
1064839,A
1064863,B
1064869,A
1064870,B
1064909,B
1064926,B
1064958,B
1064960,A
1064965,A
1065005,A
1065035,B
1065214,B
1065225,A
1065231,A
1065248,B
1065397,B
1065527,B
1065565,A
1065589,A
1065648,A
1065653,B
1065655,B
1065659,B
1065660,B
1065798,B
1065870,B
1065876,B
1065886,B
1065898,A
1065900,B
1066077,A
1066278,A
1066282,B
1066291,B
1066299,B
1066373,A
1066436,B
1066520,B
1066532,A
1066542,B
1066608,A
1067125,A
1067127,B
1067187,A
1067288,A
1067295,A
1067338,A
1067372,A
1067373,A
1067385,A
1067406,A
1067409,A
1067416,A
1067434,B
1067441,B
1067469,A
1067472,B
1067481,B
1067510,B
1067540,A
1067542,B
1067612,A
1067653,A
1067659,A
1067753,A
1067799,B
1067885,B
1067891,B
1067895,A
1068005,A
1068067,A
1068175,A
1068194,B
1068220,B
1068349,B
1068351,B
1068380,A
1068407,A
1068516,A
1068642,A
1068652,B
1068659,A
1068669,A
1068688,B
1068706,B
1068707,A
1068714,B
1068752,A
1068758,B
1068773,A
1068774,A
1068778,B
1068785,A
1068799,B
1068808,B
1068817,A
1068833,B
1068875,B
1068881,A
1068885,B
1068901,B
1068906,B
1068914,B
1068919,B
1068924,B
1068932,B
1068944,A
1068968,A
1069054,A
1069118,B
1069128,B
1069153,A
1069169,A
1069182,A
1069222,A
1069272,B
1069308,B
1069476,B
1069587,A
1069588,B
1069734,B
1069816,B
1069821,B
1069834,A
1069858,A
1069871,B
1069906,B
1069912,B
1069918,A
1070037,B
1070054,A
1070082,B
1070086,B
1070088,B
1070091,B
1070096,A
1070164,A
1070167,A
1070176,A
1070339,B
1070385,A
1070484,B
1070492,A
1070506,B
1070522,B
1070580,A
1070810,A
1070903,A
1070940,B
1070946,B
1070951,A
1070989,B
1071007,A
1071018,B
1071036,A
1071037,B
1071084,B
1071128,B
1071141,A
1071155,A
1071160,B
1071168,A
1071254,A
1071290,B
1071292,A
1071333,A
1071462,B
1071483,A
1071489,A
1071492,B
1071502,B
1071513,A
1071518,B
1071522,B
1071532,A
1071534,A
1071538,A
1071547,B
1071554,B
1071569,A
1071598,B
1071604,B
1071648,A
1071683,B
1071689,A
1071713,B
1071771,B
1071797,B
1071830,B
1071834,B
1071870,B
1071880,B
1071886,B
1071933,B
1071934,A
1071949,B
1071958,B
1071988,B
1072016,B
1072263,A
1072269,A
1072398,A
1072400,B
1072403,B
1072425,B
1072468,A
1072480,B
1072484,B
1072519,B
1072605,A
1072755,B
1072770,B
1072784,B
1072787,B
1072922,B
1072951,A
1072954,A
1073071,B
1073073,A
1073076,A
1073089,A
1073091,B
1073096,B
1073100,A
1073106,B
1073136,B
1073179,A
1073243,A
1073319,B
1073331,B
1073366,A
1073374,A
1073409,A
1073429,A
1073589,A
1073606,B
1073642,B
1073741,B
1073836,A
1073975,B
1073982,A
1073983,A
1073984,B
1073989,B
1073992,A
1073993,B
1074190,B
1074414,B
1074443,B
1074444,B
1074456,B
1074457,B
1074535,A
1074611,A
1074612,B
1074701,B
1074774,A
1074787,B
1074816,A
1074886,B
1074925,A
1074956,A
1074992,B
1075017,A
1075096,A
1075118,B
1075140,B
1075152,B
1075153,B
1075157,A
1075167,B
1075226,B
1075231,B
1075234,B
1075237,B
1075239,B
1075259,A
1075269,A
1075299,B
1075473,B
1075488,B
1075493,B
1075517,A
1075522,B
1075523,A
1075530,A
1075533,A
1075543,B
1075549,A
1075551,B
1075553,A
1075557,A
1075567,B
1075571,B
1075578,A
1075580,A
1075585,B
1075595,A
1075631,B
1075632,A
1075743,A
1075745,A
1075764,B
1075866,B
1076190,A
1076218,B
1076223,B
1076290,B
1076295,A
1076330,A
1076331,B
1076332,A
1076336,A
1076347,B
1076392,A
1076559,A
1076619,A
1076642,B
1076643,A
1076746,B
1076774,B
1076779,B
1076828,A
1076892,A
1076986,B
1077037,A
1077051,B
1077092,A
1077095,B
1077097,A
1077156,B
1077242,A
1077295,A
1077304,B
1077305,B
1077335,B
1077342,B
1077347,B
1077486,A
1077508,A
1077515,B
1077558,A
1077572,B
1077577,A
1077583,A
1077589,A
1077628,B
1077631,B
1077637,A
1077642,A
1077651,B
1077666,A
1077678,B
1077723,B
1077792,B
1077867,B
1077868,A
1077877,B
1077900,B
1077914,B
1078007,A
1078016,B
1078017,B
1078060,B
1078161,A
1078210,A
1078216,B
1078241,B
1078352,A
1078357,B
1078359,A
1078368,A
1078384,A
1078396,A
1078408,A
1078420,A
1078436,A
1078551,B
1078555,B
1078558,B
1078559,A
1078562,A
1078567,B
1078575,B
1078578,A
1078580,A
1078584,B
1078586,B
1078640,A
1078642,B
1078644,B
1078652,B
1078657,A
1078668,B
1078770,A
1078772,B
1078791,B
1078798,A
1078810,B
1078823,A
1078893,A
1078933,A
1078935,B
1078938,A
1078942,B
1078949,A
1079011,A
1079119,A
1079123,B
1079138,A
1079153,A
1079187,A
1079201,A
1079207,B
1079208,B
1079233,A
1079235,A
1079254,B
1079262,A
1079283,B
1079315,A
1079316,A
1079323,B
1079335,B
1079401,A
1079464,A
1079470,A
1079481,B
1079485,B
1079491,A
1079499,A
1079509,A
1079512,A
1079521,A
1079525,B
1079529,A
1079745,A
1079752,B
1079864,A
1079943,A
1080067,A
